Timestamp,Block Number,Source,Time
2023-12-22 10:35:37.019,4198713,websocket,0
2023-12-22 10:35:37.040,4198713,http,0.02117013931274414
2023-12-22 10:35:39.011,4198713,lastBlock,1.9914910793304443
2023-12-22 10:35:43.134,4198714,websocket,0
2023-12-22 10:35:43.166,4198714,http,0.03285360336303711
2023-12-22 10:35:45.028,4198714,lastBlock,1.8949525356292725
2023-12-22 10:35:49.117,4198715,websocket,0
2023-12-22 10:35:49.181,4198715,http,0.0643610954284668
2023-12-22 10:35:51.041,4198715,lastBlock,1.9237802028656006
2023-12-22 10:35:55.030,4198716,websocket,0
2023-12-22 10:35:55.087,4198716,http,0.05697059631347656
2023-12-22 10:35:57.057,4198716,lastBlock,2.0273666381835938
2023-12-22 10:36:00.910,4198717,websocket,0
2023-12-22 10:36:00.995,4198717,http,0.08459329605102539
2023-12-22 10:36:03.074,4198717,lastBlock,2.1638693809509277
2023-12-22 10:36:06.931,4198718,websocket,0
2023-12-22 10:36:07.008,4198718,http,0.07679033279418945
2023-12-22 10:36:09.085,4198718,lastBlock,2.154564619064331
2023-12-22 10:36:12.785,4198719,websocket,0
2023-12-22 10:36:12.802,4198719,http,0.017608642578125
2023-12-22 10:36:15.100,4198719,lastBlock,2.315803050994873
2023-12-22 10:36:18.769,4198720,websocket,0
2023-12-22 10:36:18.817,4198720,http,0.0481259822845459
2023-12-22 10:36:21.005,4198720,lastBlock,2.2359650135040283
2023-12-22 10:36:29.316,4198721,http,0
2023-12-22 10:36:29.323,4198721,websocket,0.006821155548095703
2023-12-22 10:36:33.037,4198721,lastBlock,3.7210888862609863
2023-12-22 10:36:35.115,4198722,http,0
2023-12-22 10:36:35.125,4198722,websocket,0.01046299934387207
2023-12-22 10:36:39.054,4198722,lastBlock,3.9391791820526123
2023-12-22 10:36:41.198,4198723,websocket,0
2023-12-22 10:36:41.240,4198723,http,0.042227983474731445
2023-12-22 10:36:45.070,4198723,lastBlock,3.8723654747009277
2023-12-22 10:36:47.251,4198724,websocket,0
2023-12-22 10:36:47.259,4198724,http,0.0077342987060546875
2023-12-22 10:36:51.088,4198724,lastBlock,3.8369603157043457
2023-12-22 10:36:53.166,4198725,http,0
2023-12-22 10:36:53.172,4198725,websocket,0.006215333938598633
2023-12-22 10:36:57.102,4198725,lastBlock,3.9364423751831055
2023-12-22 10:37:03.753,4198726,websocket,0
2023-12-22 10:37:03.776,4198726,http,0.0231170654296875
2023-12-22 10:37:09.028,4198726,lastBlock,5.275069713592529
2023-12-22 10:37:09.793,4198727,http,0
2023-12-22 10:37:09.802,4198727,websocket,0.008446931838989258
2023-12-22 10:37:15.043,4198727,lastBlock,5.249196767807007
2023-12-22 10:37:15.791,4198728,websocket,0
2023-12-22 10:37:15.808,4198728,http,0.016889572143554688
2023-12-22 10:37:21.058,4198728,lastBlock,5.2672648429870605
2023-12-22 10:37:21.797,4198729,websocket,0
2023-12-22 10:37:21.828,4198729,http,0.030967235565185547
2023-12-22 10:37:27.079,4198729,lastBlock,5.282027244567871
2023-12-22 10:37:27.624,4198730,websocket,0
2023-12-22 10:37:27.625,4198730,http,0.0013682842254638672
2023-12-22 10:37:33.093,4198730,lastBlock,5.468799114227295
2023-12-22 10:37:33.594,4198731,websocket,0
2023-12-22 10:37:33.639,4198731,http,0.044667959213256836
2023-12-22 10:37:39.109,4198731,lastBlock,5.514905691146851
2023-12-22 10:37:44.096,4198732,websocket,0
2023-12-22 10:37:44.139,4198732,http,0.042795419692993164
2023-12-22 10:37:45.015,4198732,lastBlock,0.9189934730529785
2023-12-22 10:37:49.956,4198733,websocket,0
2023-12-22 10:37:50.045,4198733,http,0.0895075798034668
2023-12-22 10:37:51.031,4198733,lastBlock,1.0755598545074463
2023-12-22 10:37:55.905,4198734,websocket,0
2023-12-22 10:37:55.953,4198734,http,0.04729318618774414
2023-12-22 10:37:57.049,4198734,lastBlock,1.1433498859405518
2023-12-22 10:38:01.814,4198735,websocket,0
2023-12-22 10:38:01.857,4198735,http,0.04281330108642578
2023-12-22 10:38:03.063,4198735,lastBlock,1.2493343353271484
2023-12-22 10:38:07.584,4198736,websocket,0
2023-12-22 10:38:07.659,4198736,http,0.07422423362731934
2023-12-22 10:38:09.082,4198736,lastBlock,1.4979190826416016
2023-12-22 10:38:13.523,4198737,websocket,0
2023-12-22 10:38:13.568,4198737,http,0.04468965530395508
2023-12-22 10:38:15.100,4198737,lastBlock,1.5767016410827637
2023-12-22 10:38:19.305,4198738,websocket,0
2023-12-22 10:38:19.361,4198738,http,0.05620598793029785
2023-12-22 10:38:21.004,4198738,lastBlock,1.698601245880127
2023-12-22 10:38:25.159,4198739,http,0
2023-12-22 10:38:25.171,4198739,websocket,0.011492490768432617
2023-12-22 10:38:27.021,4198739,lastBlock,1.8619797229766846
2023-12-22 10:38:35.847,4198740,websocket,0
2023-12-22 10:38:35.876,4198740,http,0.029695510864257812
2023-12-22 10:38:39.051,4198740,lastBlock,3.204056978225708
2023-12-22 10:38:41.734,4198741,websocket,0
2023-12-22 10:38:41.785,4198741,http,0.05144906044006348
2023-12-22 10:38:45.067,4198741,lastBlock,3.3333933353424072
2023-12-22 10:38:47.857,4198742,websocket,0
2023-12-22 10:38:47.909,4198742,http,0.05171537399291992
2023-12-22 10:38:51.079,4198742,lastBlock,3.22182297706604
2023-12-22 10:38:53.906,4198743,websocket,0
2023-12-22 10:38:53.923,4198743,http,0.017675399780273438
2023-12-22 10:38:57.097,4198743,lastBlock,3.1916491985321045
2023-12-22 10:38:59.918,4198744,websocket,0
2023-12-22 10:38:59.942,4198744,http,0.023062944412231445
2023-12-22 10:39:03.005,4198744,lastBlock,3.086820125579834
2023-12-22 10:39:10.486,4198745,websocket,0
2023-12-22 10:39:10.545,4198745,http,0.05834603309631348
2023-12-22 10:39:15.031,4198745,lastBlock,4.544627904891968
2023-12-22 10:39:16.429,4198746,websocket,0
2023-12-22 10:39:16.452,4198746,http,0.02350449562072754
2023-12-22 10:39:21.047,4198746,lastBlock,4.618485689163208
2023-12-22 10:39:22.256,4198747,websocket,0
2023-12-22 10:39:22.257,4198747,http,0.0005609989166259766
2023-12-22 10:39:27.065,4198747,lastBlock,4.809035539627075
2023-12-22 10:39:28.370,4198748,websocket,0
2023-12-22 10:39:28.378,4198748,http,0.008279561996459961
2023-12-22 10:39:33.087,4198748,lastBlock,4.718203544616699
2023-12-22 10:39:34.296,4198749,websocket,0
2023-12-22 10:39:34.296,4198749,http,0.00043010711669921875
2023-12-22 10:39:39.019,4198749,lastBlock,4.723453760147095
2023-12-22 10:39:40.258,4198750,websocket,0
2023-12-22 10:39:40.331,4198750,http,0.07268953323364258
2023-12-22 10:39:45.039,4198750,lastBlock,4.781322479248047
2023-12-22 10:39:50.834,4198751,websocket,0
2023-12-22 10:39:50.842,4198751,http,0.008078336715698242
2023-12-22 10:39:51.062,4198751,lastBlock,0.22878265380859375
2023-12-22 10:39:56.823,4198752,websocket,0
2023-12-22 10:39:56.858,4198752,http,0.03533577919006348
2023-12-22 10:39:57.079,4198752,lastBlock,0.2554953098297119
2023-12-22 10:40:02.762,4198753,http,0
2023-12-22 10:40:02.765,4198753,websocket,0.0033783912658691406
2023-12-22 10:40:03.091,4198753,lastBlock,0.3292968273162842
2023-12-22 10:40:08.770,4198754,websocket,0
2023-12-22 10:40:08.778,4198754,http,0.00832056999206543
2023-12-22 10:40:09.107,4198754,lastBlock,0.3376145362854004
2023-12-22 10:40:14.738,4198755,websocket,0
2023-12-22 10:40:14.793,4198755,http,0.0555415153503418
2023-12-22 10:40:15.014,4198755,lastBlock,0.27604031562805176
2023-12-22 10:40:20.646,4198756,websocket,0
2023-12-22 10:40:20.700,4198756,http,0.05410170555114746
2023-12-22 10:40:21.030,4198756,lastBlock,0.3837406635284424
2023-12-22 10:40:26.431,4198757,websocket,0
2023-12-22 10:40:26.497,4198757,http,0.06569838523864746
2023-12-22 10:40:27.046,4198757,lastBlock,0.6152496337890625
2023-12-22 10:40:32.292,4198758,http,0
2023-12-22 10:40:32.299,4198758,websocket,0.0072820186614990234
2023-12-22 10:40:33.059,4198758,lastBlock,0.7668406963348389
2023-12-22 10:40:43.015,4198759,http,0
2023-12-22 10:40:43.030,4198759,websocket,0.01545262336730957
2023-12-22 10:40:45.094,4198759,lastBlock,2.079270362854004
2023-12-22 10:40:48.920,4198760,http,0
2023-12-22 10:40:48.934,4198760,websocket,0.013730049133300781
2023-12-22 10:40:51.108,4198760,lastBlock,2.187838554382324
2023-12-22 10:40:54.851,4198761,websocket,0
2023-12-22 10:40:54.938,4198761,http,0.08744549751281738
2023-12-22 10:40:57.018,4198761,lastBlock,2.166659355163574
2023-12-22 10:41:00.953,4198762,http,0
2023-12-22 10:41:00.967,4198762,websocket,0.014295101165771484
2023-12-22 10:41:03.033,4198762,lastBlock,2.079612970352173
2023-12-22 10:41:07.300,4198763,websocket,0
2023-12-22 10:41:07.312,4198763,http,0.012017488479614258
2023-12-22 10:41:09.062,4198763,lastBlock,1.7621941566467285
2023-12-22 10:41:18.075,4198764,websocket,0
2023-12-22 10:41:18.140,4198764,http,0.06463289260864258
2023-12-22 10:41:21.094,4198764,lastBlock,3.0185940265655518
2023-12-22 10:41:23.994,4198765,websocket,0
2023-12-22 10:41:24.048,4198765,http,0.0543975830078125
2023-12-22 10:41:27.002,4198765,lastBlock,3.0084376335144043
2023-12-22 10:41:29.846,4198766,http,0
2023-12-22 10:41:29.875,4198766,websocket,0.02907252311706543
2023-12-22 10:41:33.019,4198766,lastBlock,3.1729111671447754
2023-12-22 10:41:35.778,4198767,websocket,0
2023-12-22 10:41:35.862,4198767,http,0.08320975303649902
2023-12-22 10:41:39.036,4198767,lastBlock,3.257996082305908
2023-12-22 10:41:41.549,4198768,http,0
2023-12-22 10:41:41.554,4198768,websocket,0.005293130874633789
2023-12-22 10:41:45.049,4198768,lastBlock,3.5000057220458984
2023-12-22 10:41:47.438,4198769,websocket,0
2023-12-22 10:41:47.455,4198769,http,0.016378402709960938
2023-12-22 10:41:51.066,4198769,lastBlock,3.627700090408325
2023-12-22 10:41:58.065,4198770,http,0
2023-12-22 10:41:58.094,4198770,websocket,0.028089284896850586
2023-12-22 10:42:03.098,4198770,lastBlock,5.033067464828491
2023-12-22 10:42:04.311,4198771,http,0.0005238056182861328
2023-12-22 10:42:04.311,4198771,websocket,0
2023-12-22 10:42:09.016,4198771,lastBlock,4.705765008926392
2023-12-22 10:42:10.209,4198772,websocket,0
2023-12-22 10:42:10.218,4198772,http,0.009371042251586914
2023-12-22 10:42:15.032,4198772,lastBlock,4.823277711868286
2023-12-22 10:42:16.015,4198773,http,0
2023-12-22 10:42:16.019,4198773,websocket,0.0037348270416259766
2023-12-22 10:42:21.044,4198773,lastBlock,5.028977632522583
2023-12-22 10:42:21.851,4198774,websocket,0
2023-12-22 10:42:21.918,4198774,http,0.06750345230102539
2023-12-22 10:42:27.059,4198774,lastBlock,5.208346843719482
2023-12-22 10:42:27.779,4198775,websocket,0
2023-12-22 10:42:27.824,4198775,http,0.0450444221496582
2023-12-22 10:42:33.074,4198775,lastBlock,5.294992685317993
2023-12-22 10:42:33.536,4198776,websocket,0
2023-12-22 10:42:33.621,4198776,http,0.08487939834594727
2023-12-22 10:42:39.091,4198776,lastBlock,5.5544984340667725
2023-12-22 10:42:39.346,4198777,websocket,0
2023-12-22 10:42:39.418,4198777,http,0.07178115844726562
2023-12-22 10:42:45.104,4198777,lastBlock,5.757462501525879
2023-12-22 10:42:50.052,4198778,websocket,0
2023-12-22 10:42:50.131,4198778,http,0.07925271987915039
2023-12-22 10:42:51.009,4198778,lastBlock,0.9569358825683594
2023-12-22 10:42:55.906,4198779,websocket,0
2023-12-22 10:42:55.929,4198779,http,0.022140026092529297
2023-12-22 10:42:57.025,4198779,lastBlock,1.1181480884552002
2023-12-22 10:43:01.920,4198780,websocket,0
2023-12-22 10:43:01.945,4198780,http,0.02492523193359375
2023-12-22 10:43:03.039,4198780,lastBlock,1.1191906929016113
2023-12-22 10:43:07.989,4198781,websocket,0
2023-12-22 10:43:08.070,4198781,http,0.08081960678100586
2023-12-22 10:43:09.057,4198781,lastBlock,1.067150354385376
2023-12-22 10:43:14.061,4198782,websocket,0
2023-12-22 10:43:14.087,4198782,http,0.026503562927246094
2023-12-22 10:43:15.072,4198782,lastBlock,1.0113165378570557
2023-12-22 10:43:24.986,4198783,websocket,0
2023-12-22 10:43:25.044,4198783,http,0.05806326866149902
2023-12-22 10:43:27.033,4198783,lastBlock,2.046640157699585
2023-12-22 10:43:30.809,4198784,websocket,0
2023-12-22 10:43:30.858,4198784,http,0.04964923858642578
2023-12-22 10:43:33.048,4198784,lastBlock,2.2396957874298096
2023-12-22 10:43:36.735,4198785,websocket,0
2023-12-22 10:43:36.769,4198785,http,0.034693241119384766
2023-12-22 10:43:39.066,4198785,lastBlock,2.3315389156341553
2023-12-22 10:43:42.675,4198786,websocket,0
2023-12-22 10:43:42.676,4198786,http,0.0015118122100830078
2023-12-22 10:43:45.086,4198786,lastBlock,2.410834789276123
2023-12-22 10:43:48.611,4198787,websocket,0
2023-12-22 10:43:48.693,4198787,http,0.08195281028747559
2023-12-22 10:43:51.101,4198787,lastBlock,2.4891586303710938
2023-12-22 10:43:54.531,4198788,websocket,0
2023-12-22 10:43:54.598,4198788,http,0.06640028953552246
2023-12-22 10:43:57.003,4198788,lastBlock,2.4719090461730957
2023-12-22 10:44:05.127,4198789,websocket,0
2023-12-22 10:44:05.205,4198789,http,0.07874250411987305
2023-12-22 10:44:09.036,4198789,lastBlock,3.908914566040039
2023-12-22 10:44:11.074,4198790,websocket,0
2023-12-22 10:44:11.112,4198790,http,0.03869962692260742
2023-12-22 10:44:15.048,4198790,lastBlock,3.9738266468048096
2023-12-22 10:44:17.089,4198791,websocket,0
2023-12-22 10:44:17.126,4198791,http,0.03662419319152832
2023-12-22 10:44:21.068,4198791,lastBlock,3.9783036708831787
2023-12-22 10:44:22.956,4198792,websocket,0
2023-12-22 10:44:23.035,4198792,http,0.07931876182556152
2023-12-22 10:44:27.084,4198792,lastBlock,4.127680063247681
2023-12-22 10:44:28.736,4198793,http,0
2023-12-22 10:44:28.745,4198793,websocket,0.008332014083862305
2023-12-22 10:44:33.004,4198793,lastBlock,4.267256498336792
2023-12-22 10:44:34.583,4198794,websocket,0
2023-12-22 10:44:34.644,4198794,http,0.06062722206115723
2023-12-22 10:44:39.020,4198794,lastBlock,4.4370362758636475
2023-12-22 10:44:40.415,4198795,websocket,0
2023-12-22 10:44:40.441,4198795,http,0.025934219360351562
2023-12-22 10:44:45.036,4198795,lastBlock,4.620558738708496
2023-12-22 10:44:46.372,4198796,websocket,0
2023-12-22 10:44:46.457,4198796,http,0.08468413352966309
2023-12-22 10:44:51.052,4198796,lastBlock,4.679568529129028
2023-12-22 10:44:56.965,4198797,http,0
2023-12-22 10:44:56.974,4198797,websocket,0.009041547775268555
2023-12-22 10:44:57.075,4198797,lastBlock,0.1107797622680664
2023-12-22 10:45:02.634,4198798,websocket,0
2023-12-22 10:45:02.650,4198798,http,0.015995025634765625
2023-12-22 10:45:03.089,4198798,lastBlock,0.454559326171875
2023-12-22 10:45:08.750,4198799,websocket,0
2023-12-22 10:45:08.781,4198799,http,0.03171801567077637
2023-12-22 10:45:09.002,4198799,lastBlock,0.2521178722381592
2023-12-22 10:45:14.569,4198800,websocket,0
2023-12-22 10:45:14.588,4198800,http,0.019757509231567383
2023-12-22 10:45:15.028,4198800,lastBlock,0.45969152450561523
2023-12-22 10:45:20.461,4198801,websocket,0
2023-12-22 10:45:20.496,4198801,http,0.034432172775268555
2023-12-22 10:45:21.043,4198801,lastBlock,0.5823407173156738
2023-12-22 10:45:31.090,4198802,websocket,0
2023-12-22 10:45:31.114,4198802,http,0.023448467254638672
2023-12-22 10:45:33.083,4198802,lastBlock,1.993363380432129
2023-12-22 10:45:37.023,4198803,http,0
2023-12-22 10:45:37.029,4198803,websocket,0.0057926177978515625
2023-12-22 10:45:39.105,4198803,lastBlock,2.080944776535034
2023-12-22 10:45:42.849,4198804,websocket,0
2023-12-22 10:45:42.938,4198804,http,0.08894705772399902
2023-12-22 10:45:45.019,4198804,lastBlock,2.169530153274536
2023-12-22 10:45:48.825,4198805,websocket,0
2023-12-22 10:45:48.847,4198805,http,0.021437644958496094
2023-12-22 10:45:51.036,4198805,lastBlock,2.211045980453491
2023-12-22 10:45:54.734,4198806,websocket,0
2023-12-22 10:45:54.754,4198806,http,0.020651578903198242
2023-12-22 10:45:57.052,4198806,lastBlock,2.3187193870544434
2023-12-22 10:46:00.688,4198807,websocket,0
2023-12-22 10:46:00.774,4198807,http,0.08571171760559082
2023-12-22 10:46:03.073,4198807,lastBlock,2.3848373889923096
2023-12-22 10:46:11.313,4198808,websocket,0
2023-12-22 10:46:11.384,4198808,http,0.07102799415588379
2023-12-22 10:46:15.102,4198808,lastBlock,3.7898783683776855
2023-12-22 10:46:17.238,4198809,websocket,0
2023-12-22 10:46:17.288,4198809,http,0.04937601089477539
2023-12-22 10:46:21.010,4198809,lastBlock,3.7714102268218994
2023-12-22 10:46:23.198,4198810,http,0
2023-12-22 10:46:23.209,4198810,websocket,0.011090278625488281
2023-12-22 10:46:27.028,4198810,lastBlock,3.8303380012512207
2023-12-22 10:46:29.216,4198811,websocket,0
2023-12-22 10:46:29.216,4198811,http,0.00042057037353515625
2023-12-22 10:46:33.045,4198811,lastBlock,3.8287558555603027
2023-12-22 10:46:34.970,4198812,websocket,0
2023-12-22 10:46:35.014,4198812,http,0.0439298152923584
2023-12-22 10:46:39.064,4198812,lastBlock,4.093353986740112
2023-12-22 10:46:41.032,4198813,http,0
2023-12-22 10:46:41.047,4198813,websocket,0.015259027481079102
2023-12-22 10:46:45.079,4198813,lastBlock,4.0474162101745605
2023-12-22 10:46:46.801,4198814,websocket,0
2023-12-22 10:46:46.828,4198814,http,0.02710747718811035
2023-12-22 10:46:51.093,4198814,lastBlock,4.291308879852295
2023-12-22 10:46:52.668,4198815,websocket,0
2023-12-22 10:46:52.733,4198815,http,0.06507468223571777
2023-12-22 10:46:57.004,4198815,lastBlock,4.335332870483398
2023-12-22 10:47:03.203,4198816,websocket,0
2023-12-22 10:47:03.237,4198816,http,0.033579349517822266
2023-12-22 10:47:09.030,4198816,lastBlock,5.827317237854004
2023-12-22 10:47:09.232,4198817,websocket,0
2023-12-22 10:47:09.248,4198817,http,0.016558170318603516
2023-12-22 10:47:15.047,4198817,lastBlock,5.814992666244507
2023-12-22 10:47:15.229,4198818,websocket,0
2023-12-22 10:47:15.265,4198818,http,0.03591322898864746
2023-12-22 10:47:21.061,4198818,lastBlock,5.8326005935668945
2023-12-22 10:47:21.138,4198819,websocket,0
2023-12-22 10:47:21.170,4198819,http,0.03190445899963379
2023-12-22 10:47:27.064,4198820,websocket,0
2023-12-22 10:47:27.079,4198820,http,0.015322446823120117
2023-12-22 10:47:27.081,4198820,lastBlock,0.017093181610107422
2023-12-22 10:47:37.607,4198821,websocket,0
2023-12-22 10:47:37.688,4198821,http,0.08068227767944336
2023-12-22 10:47:39.001,4198821,lastBlock,1.3940649032592773
2023-12-22 10:47:43.509,4198822,websocket,0
2023-12-22 10:47:43.594,4198822,http,0.08442115783691406
2023-12-22 10:47:45.019,4198822,lastBlock,1.509242057800293
2023-12-22 10:47:49.349,4198823,websocket,0
2023-12-22 10:47:49.392,4198823,http,0.04255270957946777
2023-12-22 10:47:51.036,4198823,lastBlock,1.686413049697876
2023-12-22 10:47:55.261,4198824,websocket,0
2023-12-22 10:47:55.300,4198824,http,0.03931784629821777
2023-12-22 10:47:57.051,4198824,lastBlock,1.7895479202270508
2023-12-22 10:48:01.095,4198825,websocket,0
2023-12-22 10:48:01.098,4198825,http,0.0026481151580810547
2023-12-22 10:48:03.068,4198825,lastBlock,1.9735870361328125
2023-12-22 10:48:06.961,4198826,websocket,0
2023-12-22 10:48:07.006,4198826,http,0.045336008071899414
2023-12-22 10:48:09.085,4198826,lastBlock,2.1246180534362793
2023-12-22 10:48:17.508,4198827,http,0
2023-12-22 10:48:17.524,4198827,websocket,0.016292810440063477
2023-12-22 10:48:21.010,4198827,lastBlock,3.502253770828247
2023-12-22 10:48:23.310,4198828,http,0
2023-12-22 10:48:23.321,4198828,websocket,0.01034688949584961
2023-12-22 10:48:27.029,4198828,lastBlock,3.7188026905059814
2023-12-22 10:48:29.281,4198829,websocket,0
2023-12-22 10:48:29.325,4198829,http,0.0436859130859375
2023-12-22 10:48:33.047,4198829,lastBlock,3.7659783363342285
2023-12-22 10:48:35.073,4198830,websocket,0
2023-12-22 10:48:35.125,4198830,http,0.05162477493286133
2023-12-22 10:48:39.064,4198830,lastBlock,3.9907634258270264
2023-12-22 10:48:40.878,4198831,websocket,0
2023-12-22 10:48:40.923,4198831,http,0.044237375259399414
2023-12-22 10:48:45.078,4198831,lastBlock,4.200037956237793
2023-12-22 10:48:46.793,4198832,websocket,0
2023-12-22 10:48:46.829,4198832,http,0.035727500915527344
2023-12-22 10:48:51.096,4198832,lastBlock,4.303133726119995
2023-12-22 10:48:52.537,4198833,websocket,0
2023-12-22 10:48:52.626,4198833,http,0.08919000625610352
2023-12-22 10:48:57.004,4198833,lastBlock,4.466928005218506
2023-12-22 10:48:58.458,4198834,websocket,0
2023-12-22 10:48:58.536,4198834,http,0.07800078392028809
2023-12-22 10:49:03.017,4198834,lastBlock,4.5596067905426025
2023-12-22 10:49:08.950,4198835,websocket,0
2023-12-22 10:49:09.031,4198835,http,0.0816037654876709
2023-12-22 10:49:09.033,4198835,lastBlock,0.08348703384399414
2023-12-22 10:49:14.855,4198836,websocket,0
2023-12-22 10:49:14.937,4198836,http,0.0817558765411377
2023-12-22 10:49:15.051,4198836,lastBlock,0.19592761993408203
2023-12-22 10:49:20.736,4198837,websocket,0
2023-12-22 10:49:20.736,4198837,http,0.0004584789276123047
2023-12-22 10:49:21.066,4198837,lastBlock,0.32998156547546387
2023-12-22 10:49:26.722,4198838,websocket,0
2023-12-22 10:49:26.761,4198838,http,0.03842449188232422
2023-12-22 10:49:27.091,4198838,lastBlock,0.36861157417297363
2023-12-22 10:49:32.662,4198839,websocket,0
2023-12-22 10:49:32.666,4198839,http,0.004178762435913086
2023-12-22 10:49:33.105,4198839,lastBlock,0.4425199031829834
2023-12-22 10:49:43.134,4198840,websocket,0
2023-12-22 10:49:43.170,4198840,http,0.035539865493774414
2023-12-22 10:49:45.032,4198840,lastBlock,1.8982038497924805
2023-12-22 10:49:49.069,4198841,websocket,0
2023-12-22 10:49:49.078,4198841,http,0.00836324691772461
2023-12-22 10:49:51.047,4198841,lastBlock,1.9779157638549805
2023-12-22 10:49:54.878,4198842,websocket,0.0021767616271972656
2023-12-22 10:49:54.878,4198842,http,0
2023-12-22 10:49:57.069,4198842,lastBlock,2.192735433578491
2023-12-22 10:50:00.806,4198843,websocket,0
2023-12-22 10:50:00.898,4198843,http,0.09174537658691406
2023-12-22 10:50:03.086,4198843,lastBlock,2.2799296379089355
2023-12-22 10:50:06.679,4198844,websocket,0
2023-12-22 10:50:06.692,4198844,http,0.01347804069519043
2023-12-22 10:50:09.099,4198844,lastBlock,2.419802665710449
2023-12-22 10:50:12.531,4198845,websocket,0
2023-12-22 10:50:12.597,4198845,http,0.06607985496520996
2023-12-22 10:50:15.010,4198845,lastBlock,2.4781410694122314
2023-12-22 10:50:23.064,4198846,websocket,0
2023-12-22 10:50:23.101,4198846,http,0.036556243896484375
2023-12-22 10:50:27.043,4198846,lastBlock,3.9786465167999268
2023-12-22 10:50:29.037,4198847,websocket,0
2023-12-22 10:50:29.122,4198847,http,0.0844881534576416
2023-12-22 10:50:33.061,4198847,lastBlock,4.024112224578857
2023-12-22 10:50:34.989,4198848,websocket,0
2023-12-22 10:50:35.031,4198848,http,0.04251265525817871
2023-12-22 10:50:39.079,4198848,lastBlock,4.090680122375488
2023-12-22 10:50:40.744,4198849,websocket,0
2023-12-22 10:50:40.828,4198849,http,0.08386492729187012
2023-12-22 10:50:45.093,4198849,lastBlock,4.348800182342529
2023-12-22 10:50:46.492,4198850,websocket,0
2023-12-22 10:50:46.515,4198850,http,0.023356199264526367
2023-12-22 10:50:51.002,4198850,lastBlock,4.5099053382873535
2023-12-22 10:50:52.375,4198851,websocket,0
2023-12-22 10:50:52.423,4198851,http,0.04802989959716797
2023-12-22 10:50:57.020,4198851,lastBlock,4.644907236099243
2023-12-22 10:50:58.062,4198852,websocket,0
2023-12-22 10:50:58.115,4198852,http,0.05259227752685547
2023-12-22 10:51:03.038,4198852,lastBlock,4.97558856010437
2023-12-22 10:51:03.938,4198853,websocket,0
2023-12-22 10:51:04.021,4198853,http,0.08339548110961914
2023-12-22 10:51:09.054,4198853,lastBlock,5.116438388824463
2023-12-22 10:51:14.394,4198854,websocket,0
2023-12-22 10:51:14.410,4198854,http,0.016734838485717773
2023-12-22 10:51:15.067,4198854,lastBlock,0.6733615398406982
2023-12-22 10:51:20.239,4198855,websocket,0
2023-12-22 10:51:20.316,4198855,http,0.07740664482116699
2023-12-22 10:51:21.083,4198855,lastBlock,0.843869686126709
2023-12-22 10:51:26.131,4198856,websocket,0
2023-12-22 10:51:26.224,4198856,http,0.09294891357421875
2023-12-22 10:51:27.102,4198856,lastBlock,0.9708960056304932
2023-12-22 10:51:32.133,4198857,websocket,0
2023-12-22 10:51:32.134,4198857,http,0.0004069805145263672
2023-12-22 10:51:33.011,4198857,lastBlock,0.8777370452880859
2023-12-22 10:51:37.997,4198858,websocket,0
2023-12-22 10:51:38.042,4198858,http,0.0454561710357666
2023-12-22 10:51:39.029,4198858,lastBlock,1.0320134162902832
2023-12-22 10:51:48.461,4198859,websocket,0
2023-12-22 10:51:48.543,4198859,http,0.08120512962341309
2023-12-22 10:51:51.060,4198859,lastBlock,2.598543643951416
2023-12-22 10:51:54.332,4198860,websocket,0
2023-12-22 10:51:54.340,4198860,http,0.00857400894165039
2023-12-22 10:51:57.075,4198860,lastBlock,2.7438790798187256
2023-12-22 10:52:00.079,4198861,websocket,0
2023-12-22 10:52:00.138,4198861,http,0.058853864669799805
2023-12-22 10:52:03.091,4198861,lastBlock,3.012089490890503
2023-12-22 10:52:06.001,4198862,websocket,0
2023-12-22 10:52:06.044,4198862,http,0.0430295467376709
2023-12-22 10:52:09.108,4198862,lastBlock,3.1071131229400635
2023-12-22 10:52:11.719,4198863,websocket,0
2023-12-22 10:52:11.731,4198863,http,0.011745929718017578
2023-12-22 10:52:15.013,4198863,lastBlock,3.2943620681762695
2023-12-22 10:52:17.637,4198864,http,0
2023-12-22 10:52:17.654,4198864,websocket,0.017232179641723633
2023-12-22 10:52:21.030,4198864,lastBlock,3.3933260440826416
2023-12-22 10:52:28.069,4198865,websocket,0
2023-12-22 10:52:28.144,4198865,http,0.07475614547729492
2023-12-22 10:52:33.066,4198865,lastBlock,4.996922254562378
2023-12-22 10:52:33.864,4198866,websocket,0
2023-12-22 10:52:33.940,4198866,http,0.0757303237915039
2023-12-22 10:52:39.083,4198866,lastBlock,5.219043731689453
2023-12-22 10:52:39.778,4198867,websocket,0
2023-12-22 10:52:39.848,4198867,http,0.07005929946899414
2023-12-22 10:52:45.097,4198867,lastBlock,5.319446563720703
2023-12-22 10:52:45.612,4198868,websocket,0
2023-12-22 10:52:45.644,4198868,http,0.031967878341674805
2023-12-22 10:52:51.003,4198868,lastBlock,5.39113450050354
2023-12-22 10:52:51.331,4198869,http,0
2023-12-22 10:52:51.354,4198869,websocket,0.02380847930908203
2023-12-22 10:52:57.031,4198869,lastBlock,5.700208425521851
2023-12-22 10:52:57.191,4198870,websocket,0
2023-12-22 10:52:57.250,4198870,http,0.058716535568237305
2023-12-22 10:53:02.936,4198871,http,0
