DATE,HEURE,TX_STATUS,TX_HASH,BLOCK_DETECTED,ASSET_IN_THOR,ASSET_OUT_THOR,AMOUNT_IN_THOR,AMOUNT_OUT_ESTIMATED_THOR,AMOUNT_OUT_REAL_THOR,ORDER_ID,ASSET_IN_BYBIT,ASSET_OUT_BYBIT,AMOUNT_IN_ESTIMATED_BYBIT,AMOUNT_IN_REAL_BYBIT,AMOUNT_OUT_ESTIMATED_BYBIT,AMOUNT_OUT_REAL_BYBIT,GAIN_NET_STABLE_ESTIMATED,GAIN_NET_STABLE_REAL,GAIN_NET_ASSET_ESTIMATED,GAIN_NET_ASSET_REAL,GAIN_TOTAL_ESTIMATED,GAIN_TOTAL_REAL
2023-11-06,19:31:10,OK,"""0EF43C24A1E04B6FD362C045ADCC8067E4339D1622D8CDD463E4D45747ED6E7A""",13333981,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,40064053265,1145522,1145849,1548227249432691456,BTC,USDC,0.011455,0.011455,400.8361110546879,400.91503415,0.1955784046878648,0.2745014999999853,2.2077375402655697e-07,3.4900000000000903e-06,0.2033036240210186,0.39662206451900966
2023-11-06,19:31:24,OK,"""DCE6A469E19AE991C0EE19F2A0A5F4373AAF44A1F2D3D75C894576608F9AB40B""",13333983,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,42004557385,1200850,1200432,1548227368030831360,BTC,USDC,0.012008,0.012008,420.2631693924363,420.24541696,0.21759554243629964,0.19984311000001753,5.003915301733664e-07,-3.679999999998962e-06,0.23510781487259116,0.07105363480005386
2023-11-06,19:31:37,OK,"""64537F658CECCA818B547986C469632B750B5501AE4966D6FD7AEFAF67C3540E""",13333984,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,41773862427,1194260,1194188,1548227477342782208,BTC,USDC,0.011942,0.011942,417.9436436433491,417.94922092,0.2050193733491028,0.2105966500000136,6.050060363770038e-07,-1.1999999999928734e-07,0.22619217669827316,0.20639712760003853
2023-11-06,19:31:43,OK,"""09FA04F7F19000655990A9C7EC324F5724B1F616CFA1AAC4AF2A910FA4769B8A""",13333985,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,158631267534,4534780,4536997,1548227523337519872,BTC,USDC,0.045347,0.045347,1587.0875686947143,1587.05480498,0.7748933547143224,0.7421296400000301,8.095656204298862e-07,2.2970000000004098e-05,0.8032266203016636,1.5460361969456615
2023-11-06,19:32:23,OK,"""C189287A0481EEC179F75BDE38FFE55173920E4ECD581B59B5705A22CD3C086F""",13333986,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,99781804562,2852322,2856234,1548227862178562816,BTC,USDC,0.028523,0.028523,998.3148138285126,998.5360363,0.4967682085125489,0.7179906799999571,2.23348653662081e-07,3.933999999999882e-05,0.5045854270251274,2.094893433799916
2023-11-06,19:35:22,OK,"""E67F06DEE67EC7E449C17CF57D0EBE2ED88417EB6D7E7CCC0474D53673834062""",13334021,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5443316,190892609999,190847968800,1548229361625465600,USDC,BTC,1908.926099,1908.90434974,0.05446434432239881,0.054481,9.922478056978434e-07,-0.4246617400001469,3.118432239880564e-05,4.784000000000038e-05,1.0929833402088267,1.2520870717187282
2023-11-06,19:35:34,OK,"""15A5CB55F6A39BD63098D1E597144979CED8E936736E5D5A66A5CFFB5EBA4A5C""",13334022,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4775880,167472777517,167570734600,1548229464469799681,USDC,BTC,1674.727775,1674.70955259,0.04777974121699125,0.047768,1.7960041986953001e-07,0.9977934099999857,2.094121699125484e-05,9.200000000000874e-06,0.734010805192626,1.320262622666517
2023-11-06,19:36:48,OK,"""30BC0C36DDC957A1BC979AC7D972273D7EF2A6C5DCCE7F241FB7BC888AE4C983""",13334035,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5840114,204947316160,204836780200,1548230080571114240,USDC,BTC,2049.473161,2049.45137693,0.05843348008254472,0.058438,6.074633347452618e-07,-1.0835749299999407,3.234008254471982e-05,3.685999999999967e-05,1.1342840888843309,0.2092383789136396
2023-11-06,19:38:51,OK,"""F927EEE1E689EEFF831F2F1C08A4B5D1490D945C42805A9DE28838669972439B""",13334055,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5988696,210003192301,210072161800,1548231116522259200,USDC,BTC,2100.031923,2100.0308708,0.05992305938585439,0.05994,1.794478521333076e-08,0.6907472000002599,3.609938585438788e-05,5.3039999999997256e-05,1.2651200480721665,2.549559055376924
2023-11-06,19:39:03,OK,"""E054F5292491A9FEDBEE9DAA9CF240EC2E827AC139A8E776827F949230226E65""",13334056,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1678372,58900713643,58878595100,1548231212253053696,USDC,BTC,589.007136,588.983148,0.016807785936738134,0.016809,4.382253564472194e-07,-0.19719700000007379,2.4065936738135174e-05,2.5280000000002523e-05,0.8433600893528155,0.6887079291324022
2023-11-06,19:41:32,OK,"""0033AF2F2D427F5721EDBE78303A1F6132B85370659A3FC5875D23E6833F8A59""",13334081,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,143449491924,4095891,4096904,1548232459169301248,BTC,USDC,0.040958,0.040958,1435.0884505391095,1435.55074345,0.5935312991095998,1.0558242100000825,9.117684999296327e-07,1.1039999999996886e-05,0.6254771782191293,1.4426356707999735
2023-11-06,19:41:56,REVERTED,"""67778F51FC735572B2A2F74614A859DD5B17A0E570FBB324071974187835F3CF""",13334082,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,171821241875,4905521,171814112475,,BTC,USDC,0.049055,0,1719.0931994557443,0,0.8807807057442005,0,2.1193628257226704e-07,0,0.888207810993713,-0.14255483417027065
2023-11-06,19:45:00,OK,"""20B3DCFCE56FBD2ABF3087E9B4BEB3031EF11E8A0B7B60C191F6D6F978B23C2E""",13334115,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4072719,142913784842,142813410500,1548234210106671872,USDC,BTC,1429.137848,1429.13126006,0.04075545732589585,0.040762,4.258884018781828e-07,-0.9971550599998409,2.826732589584352e-05,3.480999999999623e-05,0.9912273182405716,0.22349836331703954
2023-11-06,19:47:02,OK,"""27C33FEFF37D2EB709BB94047B3B63252020358501B184452517A209028766FE""",13334135,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1251263,43907086281,43913177300,1548235231428084480,USDC,BTC,439.070862,439.06713169,0.01251967484642561,0.012523,8.11336633432802e-07,0.06464131000001316,7.0448464256096105e-06,1.036999999999913e-05,0.2470668762631425,0.4283220687421713
2023-11-06,19:47:15,OK,"""A14ADAAC590B009BA357F4A361E3B5751538C1B60F62114BF52A430A28FCACD7""",13334136,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1265861,44418864570,44404482500,1548235336839332608,USDC,BTC,444.188645,444.16057065,0.012665481018035494,0.012669,7.082396109581168e-07,-0.11574565000000803,6.871018035493545e-06,1.0389999999999011e-05,0.24097285856510708,0.24864003912907395
2023-11-06,19:48:11,OK,"""620A97923D299822A389CFACC5F9AC1A872D95B5FACFFD0E0441C60AEED9C045""",13334146,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,989839,34735387089,34735619400,1548235808774030080,USDC,BTC,347.35387,347.33437518,0.009904757527581298,0.009906,8.932564696806367e-07,0.021818820000021333,6.367527581298271e-06,7.6099999999999085e-06,0.22330624396540708,0.28869692884183856
2023-11-06,20:09:30,OK,"""C7ED7831B7360A4EFB1C75A65ED63658479F85976140A50156A4739BCD6BCD5C""",13334353,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,101484803290,2905694,2905113,1548246536260158209,BTC,USDC,0.029056,0.029056,1016.6250966903883,1016.54478976,1.777063790388297,1.6967568599999368,9.44545240365996e-07,-4.869999999997099e-06,1.8101109125597443,1.5263685312074577
2023-11-06,20:09:42,OK,"""6BB0F1270F54D2E92F126CDE15D6D22CE0385F3DB7BD4F1C723495BA03F0AD14""",13334354,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,95326116517,2729707,2724993,1548246642644484864,BTC,USDC,0.027297,0.027297,954.7581070634087,954.78905532,1.4969418934086889,1.527890149999962,7.639132728817777e-08,-4.706999999999975e-05,1.4996138000257981,-0.11845700656779079
2023-11-06,20:09:48,OK,"""6357F69ED9E66B8E0418CFC6DCF43B5073156F6905123D0920F9A4F3CAC04B18""",13334355,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,40859478987,1168693,1167576,1548246693294899968,BTC,USDC,0.011686,0.011686,408.78060604348536,408.77803034,0.18581617348536383,0.183240469999987,9.388843442877104e-07,-1.0239999999999902e-05,0.2186560569707479,-0.17492974440000952
2023-11-06,20:11:10,OK,"""EB03B46AFE2305266514DFD4CB80AC58933AB529BFDCA7BA8CD03BBEFB833645""",13334364,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,40347653352,1154268,1155204,1548247377293607680,BTC,USDC,0.011542,0.011542,403.65112368163295,403.62558672,0.17459016163297747,0.14905320000002575,6.807392222991232e-07,1.0039999999999355e-05,0.19839582326593672,0.5001551124000032
2023-11-06,20:11:15,OK,"""A03D8F45AD413F0480135C0C97D4AA35978484B48B608AF9BA51606C6F10F1F5""",13334365,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,88676924370,2539542,2536782,1548247420620768000,BTC,USDC,0.025395,0.025395,888.0049257839668,888.07746092,1.2356820839668217,1.3082172200000741,4.2074251373203087e-07,-2.7180000000001647e-05,1.2503942412675,0.35781068302924335
2023-11-06,20:11:27,OK,"""9BE4DE36AFA194B6E594CEAE1F8A31659873EAD95D02A475838877C3D216C41E""",13334366,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,85464820243,2447592,2443752,1548247516729049856,BTC,USDC,0.024475,0.024475,855.7781441173282,855.8462055,1.1299416873282553,1.198003070000027,9.254811390128903e-07,-3.747999999999946e-05,1.1623002811706151,-0.11245053741242605
2023-11-06,20:11:32,OK,"""A07A579577E6D260C06A91A6735D6496B7F90CBF442913F15DFDDF6A7A1467B0""",13334367,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,83579814957,2393411,2389214,1548247566649656065,BTC,USDC,0.023934,0.023934,836.8350937639217,836.92961682,1.0369441939217268,1.1314672500000142,1.1145882804208807e-07,-4.18600000000012e-05,1.040841253521197,-0.33213072334518223
2023-11-06,20:11:37,REVERTED,"""B87EBAB03E566AFA32331A87AE51F040EDFC26B1D5465B33DE837E210F83E330""",13334368,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,51755971339,1480927,51748879939,,BTC,USDC,0.014809,0,517.8848101990786,0,0.3250968090786728,0,2.7456860637528613e-07,0,0.33469855627706185,-0.14189169576410152
2023-11-06,20:11:44,REVERTED,"""CDA3BF4FCBC526142C76A2863FA4C0A6EA4FF0F9905D41B5F752BA36FFD690CD""",13334369,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,49307692751,1410944,49300601351,,BTC,USDC,0.014109,0,493.3815038251558,0,0.30457631515577077,0,4.459282586365826e-07,0,0.32016961031157876,-0.14188736769611682
2023-11-06,20:11:50,REVERTED,"""754A2955F254E5E6C496B002D958F65E88A15D4ADE5729875C68B19BE2D42725""",13334370,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,37589035620,1075355,37581944220,,BTC,USDC,0.010753,0,376.04262236807773,0,0.15226616807774462,0,5.53414025725521e-07,0,0.17161858615544423,-0.1418550159657619
2023-11-06,20:12:14,REVERTED,"""AD440F86ABE0552F86B7EBA5A9A8652234C076A33753A4555C05197BCDD951A1""",13334379,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,4245882,148950744285,4245679,,USDC,BTC,1489.507442,0,0.04257382491460175,0,8.567353688704316e-07,0,0.00011500491460175039,0,4.023615756454154,-0.1423433417388587
2023-11-06,20:12:26,OK,"""AA8DE524A8413706C2C5D716DF7F022DED57E8272561434444023A28306D277A""",13334380,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,68386339209,1957160,1954940,1548248020859224832,BTC,USDC,0.019571,0.019571,684.5576667235445,684.55094287,0.6942746335444099,0.6875507799999241,6.070845120394186e-07,-2.160000000000009e-05,0.7155086770887736,-0.06795414800007915
2023-11-06,20:16:36,OK,"""908A69119D53A0D39DBCC9566D07AE8C6E150F3792EDC0101F60698FD4EE9009""",13334415,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1360459,47625724305,47615698200,1548250111895929600,USDC,BTC,476.257243,476.2243808,0.013612541110411065,0.013615,5.6205408327514306e-08,-0.06739879999997811,7.951110411064805e-06,1.0410000000000627e-05,0.27818279173544375,0.296812250677663
2023-11-06,20:16:41,OK,"""BF94F4945CEF8168AD550B84ED75E4B2EF4740310420C0F4AC83FB011F1B4E8F""",13334416,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1336072,46772828365,46744959900,1548250161111892736,USDC,BTC,467.728283,467.6970282,0.013367932068092697,0.013369,6.531090548378415e-07,-0.24742919999999913,7.212068092697643e-06,8.280000000001134e-06,0.25234246734061927,0.04227830067559585
2023-11-06,20:17:24,OK,"""00D469AD3A2668BC5DBF607EC7758CBAB907B8BBD4B67211FACF3646EA722F35""",13334423,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1713618,60023289897,60069067200,1548250519087350528,USDC,BTC,600.232898,600.20160056,0.017150585684597666,0.017156,9.734283139550826e-07,0.48907143999997515,1.4405684597665336e-05,1.9820000000000254e-05,0.5041683521271583,1.182727987737434
2023-11-06,20:17:31,OK,"""52F2259A8176B5A7E48BCB501CE22421A550A386775FAF09AE9F5EF9ABD51D2D""",13334424,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1720739,60264377269,60267085100,1548250575551070976,USDC,BTC,602.643772,602.624204,0.017222350975208803,0.017225,6.984701030887663e-07,0.04664700000000721,1.4960975208803962e-05,1.7610000000001236e-05,0.5235145065477828,0.662855370883712
2023-11-06,20:17:43,OK,"""F34897979F922D87FEF6AC59E339ABF67B7C089C95F1BAB6646710690CD6684F""",13334425,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1220009,42714698793,42720094100,1548250676264698624,USDC,BTC,427.146987,427.13723696,0.012206087017214633,0.012209,9.382543453284597e-07,0.06370404000000462,5.997017214633138e-06,8.909999999999127e-06,0.20986408573409765,0.375505820305349
2023-11-06,20:18:13,OK,"""49E0BD642C9C64347C22138579BB3FD0F8BC3B084FCCD5910D4732D4EDCCF0BB""",13334431,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1186304,41531052345,41510505300,1548250927855829760,USDC,BTC,415.310523,415.30416704,0.01186920925976464,0.011872,4.5441646534527536e-07,-0.19911403999998356,6.169259764640667e-06,8.960000000000565e-06,0.21586643555344223,0.11440156232124427
2023-11-06,20:18:38,OK,"""401C4C323DA091730BAECC991E92A5D21645AC0879D24FC3700AD9FD620DA97D""",13334435,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,3211456,112577659267,112251552200,1548251135079613184,USDC,BTC,1125.776592,1125.74261709,0.032175950693106345,0.03219,6.746099643351045e-07,-3.227095090000148,6.13906931063446e-05,7.5440000000003e-05,2.1479466969787913,-0.5875899837975895
2023-11-06,20:18:51,OK,"""128FCA298DA570493DB74517E6A1EE4C454B1D163C7273EA31C0FE40B29A96AA""",13334436,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1223608,42827434701,42807516600,1548251244659999488,USDC,BTC,428.274347,428.2431605,0.012242020862080908,0.012245,1.5816908671695273e-08,-0.1679944999999634,5.940862080907813e-06,8.920000000000802e-06,0.20783488696083316,0.14406240779492074
2023-11-06,20:20:30,OK,"""C34244A9A73BB0BB049FC55A6749BE9BC2BFD7688000B82C83BCEE4E4ABB93C4""",13334453,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1261178,44143361119,44183458500,1548252080677061377,USDC,BTC,441.433611,441.4209718,0.012618097894452871,0.01262,1.9594949662860017e-07,0.41361319999998614,6.31789445287162e-06,8.219999999999755e-06,0.22102645417119243,0.7011830313947627
2023-11-06,20:20:43,OK,"""FAECBA64AC7A2E8968F84AD8BCE9252895412E81284BAE22CEFB59D5C66465D0""",13334454,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1180268,41311732939,41316062600,1548252184175706880,USDC,BTC,413.117329,413.1012814,0.011807736382112554,0.01181,3.9329654555331217e-07,0.059344599999974434,5.05638211255495e-06,7.319999999999896e-06,0.17690805850282185,0.31544947508339427
2023-11-06,20:20:49,OK,"""1D90A1D08EFB11724A80DF07A289DE69EA486C5B3968DF8BBF6AC786D2FC7A76""",13334455,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1180412,41316539322,41309463000,1548252236277351168,USDC,BTC,413.165393,413.15917238,0.01180884617798253,0.011812,2.2744268335372908e-07,-0.06454237999997758,4.726177982529792e-06,7.88000000000004e-06,0.16535873539374626,0.2111613805166565
2023-11-06,20:21:44,OK,"""D9A248DA018DE742EA96A9A2ABE0A030932515059A7098A4331BC9FBD5B5AC0F""",13334465,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,683635,23943025133,23945086300,1548252698481263360,USDC,BTC,239.430251,239.42434155,0.006843718302249366,0.006845,3.3889912742779416e-07,0.026521449999989954,7.368302249365945e-06,8.650000000000671e-06,0.2577833716880158,0.32914519671395487
2023-11-06,20:29:55,OK,"""1499CDC8C017D01A8909D95C774EFFF142CF77022E7DE9A9EDC240FB33D9F657""",13334541,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,45419046920,1301135,1301369,1548256821263991552,BTC,USDC,0.013011,0.013011,454.38437455441226,454.38040225,0.19390535441226575,0.18993304999997918,3.586723100693773e-07,2.689999999999637e-06,0.20643095587982757,0.2838735829093064
2023-11-06,20:30:02,OK,"""406EE06FA4BCB18D92D00BCF8D2B8815581813E378174F4B89E274870A9AEFD6""",13334542,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,39213714565,1123353,1123809,1548256879128609536,BTC,USDC,0.011233,0.011233,392.2778897984027,392.42395636,0.14074414840274585,0.28681070999999747,5.380772985161264e-07,5.089999999999262e-06,0.15953393891735562,0.46455475157747994
2023-11-06,20:30:08,OK,"""980473D4329DD294A1E479B9C2B2831E2F68BB91A7770210C43D96AE562F340F""",13334545,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,71999968321,2063930,2062100,1548256929158267649,BTC,USDC,0.020639,0.020639,720.7760276548164,720.96411477,0.7763444448164591,0.9644315600000937,3.038028983555485e-07,-1.8000000000000654e-05,0.7869540006599068,0.3358266118058021
2023-11-06,20:30:15,OK,"""A12A079FC013FD311A3F71C58A86F77FCEECE2D994DC3875C4D41A18C39B259B""",13334546,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,62823512866,1799780,1798594,1548256982845358848,BTC,USDC,0.017997,0.017997,628.7733422949414,628.74624666,0.5382136349413713,0.5111180000000104,8.063469270451484e-07,-1.1060000000000236e-05,0.5663842598827826,0.12472462340000212
2023-11-06,20:30:20,OK,"""20E77FDEB7C0DB40042A60CAD18D3B6DD9497552C4C0479B3363947C695700BA""",13334547,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,39735425606,1137776,1137393,1548257031021134592,BTC,USDC,0.011377,0.011377,397.5166299443131,397.51238,0.16237388431306954,0.15812393999999586,7.696538615979687e-07,-3.069999999999115e-06,0.18926405862611798,0.05086424930002677
2023-11-06,20:32:04,OK,"""BD7931C91846C04CB3A087C62B24D22E792348E58034DBD94499070C4E89C16A""",13334565,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1421143,49712810643,49722641400,1548257902253572864,USDC,BTC,497.128106,497.12289876,0.014221235371161964,0.014224,4.3458157961140387e-07,0.1035152399999788,9.805371161963894e-06,1.2569999999999942e-05,0.3427642994227452,0.5429215317033196
2023-11-06,20:32:16,OK,"""5234BFABF7D3B579C2A0B32D91F15BC47228B419E8560047EFDBB34AFDC59B54""",13334566,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1432877,50122853102,50115990800,1548258004108051200,USDC,BTC,501.228531,501.1950044,0.01433893658926191,0.014341,2.8940917218278628e-08,-0.035096400000043104,1.0166589261910788e-05,1.2230000000000227e-05,0.35538095761719446,0.3924126343222574
2023-11-06,20:32:23,OK,"""7E2BA3C2D49BA13DA6E14A508712ECE16320E38199D89E72A5109B734874963A""",13334567,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1195620,41816444915,41807045000,1548258058935993088,USDC,BTC,418.164449,418.1343136,0.011962602858342376,0.011962,1.5898001493042102e-07,-0.06386359999999058,6.402858342375445e-06,5.800000000000249e-06,0.22381831657397305,0.13888105631289674
2023-11-06,20:33:07,OK,"""843CDFC8D6390AE2B1C2ED152F5CDE6CA25E955505270474B4ADE86007113F22""",13334575,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1339271,46844644010,46831495100,1548258428152185600,USDC,BTC,468.44644,468.44493997,0.01340106970701073,0.013401,1.0997365507137147e-07,-0.12998896999999943,8.359707010728926e-06,8.28999999999934e-06,0.2922211844965099,0.15979543329131185
2023-11-06,20:35:12,OK,"""3EC72F48AB0781C38108735FF443C7051B8DEFC5D8601A42239F23A80F714BE1""",13334595,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,1218384,42630312160,42625389600,1548259472299000576,USDC,BTC,426.303121,426.29516748,0.012189436730633664,0.012194,6.032938131284027e-07,-0.0412714799999776,5.596730633664754e-06,1.0160000000000377e-05,0.1957359594573981,0.31405582602759696
2023-11-06,20:35:24,OK,"""6B614745BD45F72FBD5A56CA2090A758FB1EB1F9956E3C8748CB8385238641C1""",13334596,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,806805,28231046340,28223034200,1548259575864754944,USDC,BTC,282.310463,282.3008695,0.008072675363321059,0.008075,4.0733675632509403e-07,-0.07052749999996877,4.625363321058423e-06,6.950000000000359e-06,0.16175452277267136,0.17252175348492688
2023-11-06,20:35:59,OK,"""A2B408A377F04A82EEB05D53252024A3751B7020B68B2A43AE210CC3D28F65D5""",13334602,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,388132105280,11125413,11096354,1548259869617029888,BTC,USDC,0.111254,0.111254,3887.29263152787,3887.47903732,5.97157872787011,6.1579845199999,1.3954884657552125e-07,-0.00029046000000000627,5.9764546561297776,-3.9908784556368158
2023-11-06,20:36:10,OK,"""9410A1D32E67A873C9921BBE90A40B4A1585BB9F2AF30583E927AA544384F943""",13334603,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,119139658797,3415892,3407206,1548259966824219392,BTC,USDC,0.034158,0.034158,1193.9434454986629,1193.86411434,2.5468575286629402,2.467526370000087,9.21050492735942e-07,-8.593999999999963e-05,2.5790506473258477,-0.5363009333999003
2023-11-06,20:36:17,OK,"""5368E378EEE35D2DB1D3CFDB4454F3454209BC87DB7A3CDE691F3E561B3BD177""",13334604,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5901469,206459981846,206574779100,1548260023346660097,USDC,BTC,2064.599818,2064.59747966,0.05905429985653154,0.059074,4.6080685933702625e-07,1.1503113399999165,3.960985653153615e-05,5.930999999999992e-05,1.3848022923914098,3.2238507017466107
2023-11-06,20:36:29,OK,"""CA6728F5D5E8E2B02B68808BB1C45BA290BECF2CA934C520DADA3390F7952CE0""",13334605,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,5183663,181357946046,181406552400,1548260126576870144,USDC,BTC,1813.57946,1813.54960534,0.0518792895529111,0.05189,4.6629611460957676e-07,0.5159186600001249,4.2659552911099297e-05,5.336999999999703e-05,1.4912793488517375,2.3816098951579434
2023-11-06,20:37:19,OK,"""8D5F065C1A7DE32CAABE32AE87CA17898EE23983DD3A90F56CAF57F5E1459E03""",13334615,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,823654574058,23670319,23554358,1548260538885341952,BTC,USDC,0.236703,0.236703,8270.456673818035,8270.59946978,33.91093323803398,34.053729199999,1.9639870726950726e-07,-0.0011594199999999943,33.91779544785615,-6.456635774567225
