DATE,HEURE,TYPE_OPP,TX_STATUS,TX_HASH,ORDER_ID,BLOCK_DETECTED,BLOCK_REAL,BLOCK_DETECTED_2,BLOCK_REAL_2,ASSET_IN_THOR,ASSET_OUT_THOR,AMOUNT_IN_THOR,AMOUNT_OUT_ESTIMATED_THOR,AMOUNT_OUT_REAL_THOR,ASSET_IN_BYBIT,ASSET_OUT_BYBIT,AMOUNT_IN_ESTIMATED_BYBIT,AMOUNT_IN_REAL_BYBIT,AMOUNT_OUT_ESTIMATED_BYBIT,AMOUNT_OUT_REAL_BYBIT,GAIN_NET_ASSET_IN_ESTIMATED,GAIN_NET_ASSET_IN_REAL,GAIN_NET_ASSET_OUT_ESTIMATED,GAIN_NET_ASSET_OUT_REAL,GAIN_TOTAL_ESTIMATED,GAIN_TOTAL_REAL
2023-12-17,23:23:59,CEXDEXMAYA,OK,"""E8736A8A6182A6112D634726DCE2411890449F366F36902FA84250EE96D77D24""",1578060209526670080,4140938,4140939,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,529.93168814,0.01277953,0.01277953,BTC,USDC,0.01278,0.01278,531.3414078,531.2408376,1.40971966,1.30914946,-4.7e-07,-4.7e-07,1.39,1.289
2023-12-17,23:25:41,CEXDEXMAYA,OK,"""7AB85D766AFA17F96BAF406C71C568CB5A1746E54114EB43D7F76FFF58661495""",1578061065273737984,4140953,4140954,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,454.59309661,0.01094833,0.01094833,BTC,USDC,0.01095,0.01095,455.61222697,455.5286505,1.01913036,0.93555389,-1.67e-06,-1.67e-06,0.95,0.866
2023-12-17,23:27:07,CEXDEXMAYA,OK,"""FE329E96C981CF051AC756A4F8BB27BB42241C15B050F8D7DF001D871EC96B98""",1578061780889109248,4140966,4140967,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,453.94631432,0.01094907,0.01094907,BTC,USDC,0.01095,0.01095,454.958703,454.990677,1.01238868,1.04436268,-9.3e-07,-9.3e-07,0.974,1.006
2023-12-17,23:27:27,CEXDEXMAYA,PROBLEMBYBIT,"""7A19CEA1F616C79BFF5136E6DB7FE7D5DB2B99629517D04AC684056E212C75FB""",,4140970,4140971,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,453.99083448,0.01094855,0.01094855,BTC,USDC,0.01095,0,455.0008605,0,1.01002602,-453.99083448,-1.45e-06,0.01094855,0.95,0
2023-12-18,13:31:52,MAYATHOR,OK,"""FD7543175DD6F9DAA307765AD1D9DB6FB1989B504305A5D3D140C7BBDE339AA6""","""34E72FEB3DF6C63CC35D82CB547FBF3C6502080F7F3AD2E26C9C416BD806DACE""",4148610,4148612,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,ETH,345.34920734,0.16120313,0.16120313,ETH-1C9,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,0.16120312,0.16120312,345.8927905,346.03713994,0.54358316,0.68793259,1e-08,1e-08,0.543,0.687
2023-12-18,13:33:55,MAYATHOR,OK,"""D10877AD9D68CFC1FCDEACAA6057A4C3FA164BF07E8F688DFDF5143CE6E9AB5C""","""0CA907D2CEB3B03FAFA39E34109AEC3F677B55C28695B7DA211D8CC79A23BE26""",4148629,4148630,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,ETH,426.87728683,0.19898353,0.19898352,ETH,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,0.19898353,0.19898353,427.53199821,426.91236891,0.65471138,0.03508208,0.0,-1e-08,0.654,0.035
2023-12-18,13:53:54,CEXDEXMAYA,OK,"""71332B3787B7D8206BEAF151BFE6A80E0130B77535464DE6F833E0A360278255""",1578498055479755520,4148809,4148810,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,ETH,317.22689267,0.14771504,0.14771504,ETH,USDC,0.14771,0.14771,317.9664544,317.9546376,0.73956173,0.72774493,5.04e-06,5.04e-06,0.75,0.739
2023-12-18,13:55:43,MAYATHOR,OK,"""57772F5E07D0F2717C567AA1B9826201AD5263450AA3545249E03AA2548E19C3""","""C630F19395667F11D664DE09C2CA9DCE9F84BAC999017A1945D5D1D014D00DBD""",4148816,4148817,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,ETH,417.06328154,0.19394826,0.19362313,ETH,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,0.19394825,0.19394825,417.67951306,417.7070759,0.61623152,0.64379437,1e-08,-0.00032512,0.616,-0.057
2023-12-18,14:19:57,MAYATHOR,OK,"""701E32B2D3C950F2A85571199D843393E567147927B56CE30D6707F85C552C2A""","""4C9B7942075137D91A5052375FB06E30811E8BE476DA92686FFF9F0955E8A748""",4149041,4149042,ETH,RUNE,0.69743219,283.3400076,283.34000418,RUNE,ETH,283.34000759,283.34000759,0.69805199,0.69800682,0.0006198,0.00057463,1e-08,-3.41e-06,1.334,1.237
2023-12-18,15:03:41,MAYATHOR,OK,"""C3697490CB22E2BD4136A340FA39A7C7BFD6EA5623CFF0C3C56A8FCEE8ADA1BE""","""85E5C929A3CEF5852DEC8A126862DDEAC1A2698D6C12444B4CB1EBD9A30A3156""",4149432,4149433,RUNE,ETH,210.98124021,0.519043,0.519043,ETH,RUNE,0.519043,0.519043,211.09818111,211.03093356,0.1169409,0.04969335,0.0,-0.0,0.623,0.265
